city_ascii_wc,parameter,value_mean_mean,value_median_median,value_std_mean,value_min_min,value_max_max,value_count_sum,annee_debut,annee_fin,nb_annees,inclut_covid,population_wc_first,lat_wc_first,lon_wc_first,country_iso3_wc_first,country_iso2_wc_first,country_name_first,region_first,income_level_first,acces_eau_potable_pct_mean,agriculture_pct_pib_mean,consommation_privee_mean,croissance_pib_mean,croissance_urbaine_mean,densite_population_mean,eau_douce_km3_mean,electricite_charbon_pct_mean,electricite_par_habitant_mean,energie_par_habitant_mean,energie_renouvelable_pct_mean,esperance_vie_mean,foret_pct_mean,indice_gini_mean,industrie_pct_pib_mean,passagers_aeriens_mean,pertes_electricite_pct_mean,pib_par_habitant_mean,pib_total_mean,pop_urbaine_pct_mean,population_totale_mean,scolarisation_secondaire_pct_mean,services_pct_pib_mean,superficie_km2_mean,voies_ferrees_km_mean,intensite_energetique_mean,ratio_charbon_renouvelables_mean,secteur_secondaire_pct_mean,niveau_developpement_first,niveau_urbanisation_first,mix_energetique_first,taille_ville_first,periode,robustesse,controle_covid,mesures_par_jour,qualite_donnees,coeff_variation
Belgrade,so2,14.013206253202856,10.88723,13.882354322078296,0.0,574.45194,34644,2019,2023,5,1,1197714.0,44.8178,20.4569,SRB,RS,Serbia,Europe & Central Asia,Upper middle income,97.92415139153874,4.81976542129261,4936.851415549708,3.640130108583115,-0.6340599538493752,80.14913996298927,5.1595,65.11169922815975,4963.334293970684,2333.514004033702,24.866666666666664,74.93053658536586,32.13196667944524,33.85,24.6391676603885,2163068.8,11.376161277540401,9568.279516259354,64810498077.463745,61.536234422639,6793263.8,92.76171684265134,54.80782083105746,84764.0,3468.655666666667,0.24942435765804408,2.6136123446076347,29.458933081681106,Moyen-Faible,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,18.97261774370208,Élevée,0.9899557969424867
Berlin,no2,14.480708373125243,11.695,10.907125096252434,0.0,100.65,31503,2019,2023,5,1,4679500.0,52.52,13.405,DEU,DE,Germany,Europe & Central Asia,High income,99.22592950439362,0.8478952211334432,22334.3826756485,0.3390861504826345,0.278549128270546,238.07928418967722,25.792569,28.701772526924362,6358.698075872454,3315.4328944559556,17.733333333333334,80.8547804878049,32.68248856984466,32.1,25.65803254317346,63542017.5454,4.654679420997782,50536.720795407906,4203954988698.5654,81.6196427363767,83182999.4,101.0168502807618,63.50467853325256,349392.0,33407.666666666664,0.06597159383648668,1.5071669596071364,26.505927764306904,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,17.252464403066814,Élevée,0.7526978540594335
Berlin,pm10,16.11752204395406,14.25,10.275797872311363,0.0,208.98,20881,2019,2023,5,1,4679500.0,52.52,13.405,DEU,DE,Germany,Europe & Central Asia,High income,99.22592950439362,0.8478952211334432,22334.3826756485,0.3390861504826345,0.278549128270546,238.07928418967722,25.792569,28.701772526924362,6358.698075872454,3315.4328944559556,17.733333333333334,80.8547804878049,32.68248856984466,32.1,25.65803254317346,63542017.5454,4.654679420997782,50536.720795407906,4203954988698.5654,81.6196427363767,83182999.4,101.0168502807618,63.50467853325256,349392.0,33407.666666666664,0.06597159383648668,1.5071669596071364,26.505927764306904,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,11.435377875136911,Élevée,0.6371591273790004
Berlin,pm25,11.923229733229732,10.135000000000002,7.032658386416998,1.3,61.16,8011,2021,2023,3,0,4679500.0,52.52,13.405,DEU,DE,Germany,Europe & Central Asia,High income,99.2262159464914,0.8925635206027324,22391.938825569032,1.616536829257953,0.22749499146473698,238.18538263369166,25.792569,29.527323329640137,6282.030928504556,3219.0278552057603,17.6,80.64658536585367,32.682363936279565,,25.837748736473966,60772629.0,4.688433849613347,52544.17692894853,4372827064126.56,81.77426967090193,83220388.0,100.87463124593098,63.54716193153993,349393.3333333333,33401.0,0.0614217075839229,1.5859153477959032,26.7303122570767,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,4.387185104052574,Moyenne,0.5893340314092492
Berlin,so2,1.4256827309236948,0.7,1.995733688011443,0.0,12.9,498,2019,2019,1,0,4679500.0,52.52,13.405,DEU,DE,Germany,Europe & Central Asia,High income,99.2253839958428,0.833126017731138,22927.8746520339,0.977734697038784,0.426317421770722,237.822954291766,25.792569,29.9558259201835,6580.29256436905,3570.88159282488,17.1,81.2926829268293,32.6826755201923,31.8,25.5415743169893,109633750.727,4.52681338634443,47656.199739747,3959894794039.21,81.3053991689039,83092962.0,101.152557373047,63.0067735661299,349390.0,33423.0,0.0749284811597249,1.6550180066399722,26.37470033472044,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,0.2727272727272727,Faible,1.3900938174045046
Birmingham,no2,21.106364328539858,16.0,17.202001875639304,0.0,192.0,64927,2019,2023,5,1,2590363.0,52.48,-1.9025,GBR,GB,United Kingdom,Europe & Central Asia,High income,99.10588350297122,0.657637547012113,28887.55928022188,1.0345736278313853,0.8262275516104687,278.142437895259,8.419,2.1695171710861922,4478.044111382568,2318.524704751648,12.4,80.91950243902438,13.22117050386476,32.6,17.36318610117888,82823297.8,8.834338730186031,45732.86218293194,3079262350300.062,82.95883566820366,67291000.0,114.198812866211,72.03224243970368,241930.0,16274.853333333333,0.051085038707455344,0.1787522652730885,18.02082364819099,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,35.556955093099674,Élevée,0.8146289582809437
Birmingham,o3,51.82481808263704,51.0,21.896869224371663,0.0,163.0,35673,2019,2023,5,1,2590363.0,52.48,-1.9025,GBR,GB,United Kingdom,Europe & Central Asia,High income,99.10588350297122,0.657637547012113,28887.55928022188,1.0345736278313853,0.8262275516104687,278.142437895259,8.419,2.1695171710861922,4478.044111382568,2318.524704751648,12.4,80.91950243902438,13.22117050386476,32.6,17.36318610117888,82823297.8,8.834338730186031,45732.86218293194,3079262350300.062,82.95883566820366,67291000.0,114.198812866211,72.03224243970368,241930.0,16274.853333333333,0.051085038707455344,0.1787522652730885,18.02082364819099,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,19.53614457831325,Élevée,0.4224355372379786
Bishkek,pm25,34.34578541963226,17.0,58.37355953812687,0.0,972.0,61041,2019,2023,5,1,1145044.0,42.8667,74.5667,KGZ,KG,Kyrgyz Republic,Europe & Central Asia,Lower middle income,98.12718739956475,11.088951615016317,1161.2012879146193,4.187890748172753,1.80329882685495,35.70698748696556,7.707,10.452340126697642,1937.06546025435,603.2546520454642,28.633333333333336,71.91951219512195,6.95318039624609,28.22,25.00218786914672,572055.3074,17.43212226645685,1575.891306626406,10841330242.461813,34.77136353145444,6848600.2,91.9014675781076,50.87323751107342,191800.0,421.6666666666667,0.4242797622022869,0.32679999871694904,36.09113948416304,Faible,Rural,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,33.42880613362541,Élevée,1.6990896533184745
Bogota,no2,0.0175651748665958,0.01715231,0.0085309895269527,0.001586624,0.07774398,8716,2020,2022,3,1,8034649.0,4.7111,-74.0722,COL,CO,Colombia,Latin America & Caribbean ,Upper middle income,93.97079229662764,8.037299405791304,4729.694432219843,3.647853782386333,1.4519616248702636,46.133728105753335,23.489333333333335,7.7326878683423,1504.1597918775467,844.648022256723,30.85,74.65433333333333,53.12539450202794,54.46666666666667,24.7058509503822,25992201.908000004,7.79241980174769,6080.917942033459,311501822872.76935,77.83955790001693,51185371.333333336,102.020408630371,57.74117596627716,1109500.0,,0.139765132267039,0.2666994921578397,32.74315035617351,Moyen-Faible,Urbain,Mixte-Renouvelable,Grande,2019-2023,Maximale (5 ans),OUI,4.773274917853231,Moyenne,0.3094843246320478
Bogota,o3,0.013443711885465951,0.01209445499999995,0.0106413380517195,9.04e-07,0.2813877,5730,2021,2022,2,0,8034649.0,4.7111,-74.0722,COL,CO,Colombia,Latin America & Caribbean ,Upper middle income,94.4068187428705,8.301708875370215,4994.656439575575,9.064737742383794,1.34456402034387,46.3840094637224,23.902865,5.6926093459143505,1521.10237386388,861.9458840886715,29.7,74.603,53.0355861198738,54.95,25.3391571276668,32851333.0,7.816802275501145,6451.533356260476,332078563038.4215,77.94021017317314,51463058.5,102.28088760375951,56.5508508132305,1109500.0,,0.1338098631777126,0.1754339869460371,33.64086600303702,Moyen-Faible,Urbain,Mixte-Fossile,Grande,2019-2023,Maximale (5 ans),OUI,3.1380065717415113,Moyenne,0.45391011899940015
Bogota,pm25,13.759159295918433,11.0,9.577995732823819,0.0,184.4344,34177,2019,2023,5,1,8034649.0,4.7111,-74.0722,COL,CO,Colombia,Latin America & Caribbean ,Upper middle income,93.97007679466331,7.866108397117475,4771.858441217992,2.9685593543177324,1.557508195183202,46.10820207300584,23.0813625,8.703210949344461,1519.42623276277,857.2723634010639,31.066666666666666,75.6962,53.12539516899504,53.720000000000006,24.9607089146708,31481498.544800002,7.656606449658396,6343.2271760715785,324765801189.8128,77.8507596262865,51157050.2,102.01264381408676,57.62004185770244,1109500.0,,0.13598914188518257,0.28190066313329415,32.826817311788275,Moyen-Faible,Urbain,Mixte-Renouvelable,Grande,2019-2023,Maximale (5 ans),OUI,18.716867469879517,Élevée,0.6956122394243058
Bordeaux,no2,15.611828940947285,10.9,13.51953743944446,0.0,113.4,40784,2019,2023,5,1,994920.0,44.84,-0.58,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,22.335158817086526,Élevée,0.8654260324159364
Bordeaux,o3,58.49935531405416,58.6,26.57285783875007,0.1,172.0,5429,2023,2023,1,0,994920.0,44.84,-0.58,FRA,FR,France,Europe & Central Asia,High income,98.6451856910254,1.48475796304424,20669.0890280344,1.43921494437743,0.302058020324431,126.862020595603,,0.584217935547692,6415.02611160317,3136.12237461475,,82.9292682926829,32.4764820484275,31.8,18.1109847493837,64644716.0,6.95849027888749,44700.1384177544,3056250648138.29,78.7804323126547,68372286.0,103.962417602539,70.2119038407892,538950.0,,0.0701575504701049,,19.595742712427946,Élevé,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,2.9731653888280394,Moyenne,0.45416425623078394
Bordeaux,pm10,16.877921483365665,13.7,13.23406344064816,0.0,517.5,70078,2019,2023,5,1,994920.0,44.84,-0.58,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,38.37787513691128,Élevée,0.7836407490219268
Bordeaux,pm25,8.929001034084814,6.1,23.136360807214544,0.0,985.0,28850,2019,2023,5,1,994920.0,44.84,-0.58,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,15.799561883899234,Élevée,2.5882490357697194
Bordeaux,so2,1.9317226319658023,1.2,6.281429734440591,0.0,987.8,27744,2019,2023,5,1,994920.0,44.84,-0.58,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,15.193866374589266,Élevée,3.234977865031765
Bratislava,o3,56.13668683768832,54.2555,30.95518715604181,0.805,171.674,23770,2020,2023,4,1,475503.0,48.1447,17.1128,SVK,SK,Slovak Republic,Europe & Central Asia,High income,97.53561208483853,1.9141597212273,10524.945948255474,1.4318935883776185,-0.20845446198486098,113.16850041597326,0.5616322066666667,7.07760078694222,5021.581825040223,3120.6029877898773,17.75,76.6158536585366,40.05615640599,24.05,27.926268164776,4498.151333333333,4.666307159771362,21947.871975512575,119403839897.88425,53.204859001152975,5441141.5,91.68781089782715,60.06518871398568,48080.0,3626.6565,0.1430196274019686,0.40094040383653984,29.8404278860033,Moyen-Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,13.017524644030669,Élevée,0.5513270488342193
Bratislava,pm10,18.72815823964286,16.485,11.999494005284582,0.0,394.62,96321,2019,2023,5,1,475503.0,48.1447,17.1128,SVK,SK,Slovak Republic,Europe & Central Asia,High income,97.53485915801011,1.85472971965014,10458.20894766474,1.6006946907408808,-0.1851768016292577,113.22259983361059,0.560874155,7.564732384495043,5059.95829541047,3122.15506609953,17.7,76.8258536585366,40.05615640599,23.880000000000003,28.170371344742442,4498.151333333333,4.928093909571328,21439.509374081703,116691771579.12619,53.23721837421404,5443742.6,91.6151870727539,59.78323077443322,48080.0,3627.489,0.14665513999860352,0.43778211106497533,30.02510106439258,Moyen-Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,52.74972617743702,Excellente,0.6403774507517066
Bratislava,pm25,13.40242582572339,11.32,10.03516449994169,0.0,292.51,68834,2019,2023,5,1,475503.0,48.1447,17.1128,SVK,SK,Slovak Republic,Europe & Central Asia,High income,97.53485915801011,1.85472971965014,10458.20894766474,1.6006946907408808,-0.1851768016292577,113.22259983361059,0.560874155,7.564732384495043,5059.95829541047,3122.15506609953,17.7,76.8258536585366,40.05615640599,23.880000000000003,28.170371344742442,4498.151333333333,4.928093909571328,21439.509374081703,116691771579.12619,53.23721837421404,5443742.6,91.6151870727539,59.78323077443322,48080.0,3627.489,0.14665513999860352,0.43778211106497533,30.02510106439258,Moyen-Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,37.69660460021906,Élevée,0.7481990678148225
Bratislava,so2,3.7939367117501783,2.98824,6.55704278102999,0.0,657.845,54215,2019,2023,5,1,475503.0,48.1447,17.1128,SVK,SK,Slovak Republic,Europe & Central Asia,High income,97.53485915801011,1.85472971965014,10458.20894766474,1.6006946907408808,-0.1851768016292577,113.22259983361059,0.560874155,7.564732384495043,5059.95829541047,3122.15506609953,17.7,76.8258536585366,40.05615640599,23.880000000000003,28.170371344742442,4498.151333333333,4.928093909571328,21439.509374081703,116691771579.12619,53.23721837421404,5443742.6,91.6151870727539,59.78323077443322,48080.0,3627.489,0.14665513999860352,0.43778211106497533,30.02510106439258,Moyen-Élevé,Semi-urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,29.690580503833516,Élevée,1.7237518071148763
Brno,no2,36.86717416050085,36.275,8.40493925190438,3.1,104.1,5273,2022,2023,2,0,400566.0,49.1925,16.6083,CZE,CZ,Czechia,Europe & Central Asia,High income,99.0711633262038,2.108784454564515,8928.688310202795,1.4473754946393875,1.7139421772927048,139.538029483858,1.445,41.79886006120735,6164.19828107616,3702.4886690052554,,79.40365853658535,34.7496657762928,25.799999999999997,29.621150634589448,2176281.727,3.9675280626584053,30021.909040917402,323445261992.7335,72.71600133881705,10768080.0,100.2754898071289,59.7207665612586,77169.51999999999,,0.1241116078436892,,31.729935089153965,Moyen-Élevé,Urbain,,Petite,2019-2023,Maximale (5 ans),OUI,2.8877327491785323,Moyenne,0.22791711792567101
Brno,pm10,17.89601264065095,15.0,12.46182111102799,0.0,361.0,79453,2019,2023,5,1,400566.0,49.1925,16.6083,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,43.51204819277108,Élevée,0.6959573502554478
Brno,pm25,13.160458225737418,11.0,10.309627893161023,0.0,315.0,76439,2019,2023,5,1,400566.0,49.1925,16.6083,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,41.86144578313253,Élevée,0.7827842977409986
Brno,so2,4.488006755480366,4.5,2.1669095359746193,0.0,133.4,28439,2019,2023,5,1,400566.0,49.1925,16.6083,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Petite,2019-2023,Maximale (5 ans),OUI,15.57447973713034,Élevée,0.4817488398243199
Brussels,o3,36.57076688136121,44.5,21.021082845137535,0.0,180.5,7805,2019,2023,5,1,1249597.0,50.8467,4.3525,BEL,BE,Belgium,Europe & Central Asia,High income,99.48620723685653,0.7065006139172194,21584.70604668706,1.9149445864150898,0.7603629969204676,380.88761723617756,4.26141387525,2.2815602834883597,7397.9489992520375,4481.098224215481,11.4,81.72536585365853,22.604446776415,26.6,19.15751502230176,8952083.84999246,3.847617469734452,50035.6747488241,581471923717.0818,87.37278238674791,11614787.0,147.4809478759764,70.07018582326097,30494.0,3614.0,0.0901481743651374,0.18549437779557212,19.86401563621898,Élevé,Très urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,4.274370208105148,Moyenne,0.5746485007630687
